image_id,cc,sim,kld
COCO_val2014_000000141328,0.8231263160705566,0.8133998513221741,0.10781414806842804
COCO_val2014_000000097264,0.9421294927597046,0.8310534954071045,0.08558760583400726
COCO_val2014_000000327255,0.9593082666397095,0.8384493589401245,0.10605677217245102
COCO_val2014_000000090020,0.8608490824699402,0.7859748601913452,0.19997447729110718
COCO_val2014_000000123677,0.8431251049041748,0.7310917377471924,0.24083936214447021
COCO_val2014_000000288639,0.8331723809242249,0.7400789856910706,0.23056337237358093
COCO_val2014_000000323515,0.8614733219146729,0.805047869682312,0.1219412237405777
COCO_val2014_000000128201,0.8584676384925842,0.7918188571929932,0.1789979636669159
COCO_val2014_000000227468,0.8952984809875488,0.8178691864013672,0.10604177415370941
COCO_val2014_000000235672,0.8602923154830933,0.7687293291091919,0.16705121099948883
COCO_val2014_000000129756,0.9437196254730225,0.8140368461608887,0.1371804177761078
COCO_val2014_000000469671,0.9221369624137878,0.8456400632858276,0.08047065138816833
COCO_val2014_000000344881,0.7117835879325867,0.4635617733001709,0.8378397226333618
COCO_val2014_000000445009,0.8514333367347717,0.7821789979934692,0.15032906830310822
COCO_val2014_000000036810,0.9676729440689087,0.8531951308250427,0.07309621572494507
COCO_val2014_000000242968,0.7059101462364197,0.6410377025604248,0.46840763092041016
COCO_val2014_000000062510,0.873924732208252,0.7865011692047119,0.17073799669742584
COCO_val2014_000000494679,0.8061631321907043,0.7377033233642578,0.2859418988227844
COCO_val2014_000000418816,0.9154670238494873,0.7721882462501526,0.21708880364894867
COCO_val2014_000000567535,0.9028840065002441,0.7583341598510742,0.2152736783027649
COCO_val2014_000000536947,0.8650612235069275,0.8153629302978516,0.11216345429420471
COCO_val2014_000000033717,0.8052732348442078,0.7126913666725159,0.2556169331073761
COCO_val2014_000000256713,0.860145092010498,0.7998955249786377,0.1355573683977127
COCO_val2014_000000284658,0.8972707390785217,0.7981478571891785,0.15743349492549896
COCO_val2014_000000329336,0.9774526357650757,0.8655263185501099,0.08278247714042664
COCO_val2014_000000131018,0.8788117170333862,0.7449406385421753,0.21786093711853027
COCO_val2014_000000347818,0.9150282740592957,0.7448015809059143,0.2523164749145508
COCO_val2014_000000334399,0.9493255615234375,0.8366197347640991,0.10980843007564545
COCO_val2014_000000166244,0.8828516006469727,0.7574234008789062,0.2192075252532959
COCO_val2014_000000479213,0.9244331121444702,0.8157060146331787,0.09982194006443024
COCO_val2014_000000459440,0.8591516613960266,0.770283579826355,0.17902465164661407
COCO_val2014_000000422700,0.9227626919746399,0.8220734596252441,0.13193055987358093
COCO_val2014_000000187543,0.902330219745636,0.7571258544921875,0.20559120178222656
COCO_val2014_000000008333,0.8250921964645386,0.6722813248634338,0.34659138321876526
COCO_val2014_000000246263,0.8365519046783447,0.7383155822753906,0.2620295584201813
COCO_val2014_000000457400,0.6053153872489929,0.6048252582550049,0.5267575979232788
COCO_val2014_000000153931,0.9617927074432373,0.7409032583236694,0.24484582245349884
COCO_val2014_000000098520,0.8631724119186401,0.7455154657363892,0.18050312995910645
COCO_val2014_000000102625,0.8695940971374512,0.8049221634864807,0.1474914848804474
COCO_val2014_000000531784,0.8659284710884094,0.7648885250091553,0.2060750424861908
COCO_val2014_000000087456,0.855478823184967,0.7761747241020203,0.14186570048332214
COCO_val2014_000000119581,0.8804252743721008,0.7692731022834778,0.22222235798835754
COCO_val2014_000000224111,0.9463462233543396,0.8489605784416199,0.09737689793109894
COCO_val2014_000000370899,0.8566502332687378,0.7910157442092896,0.16474460065364838
COCO_val2014_000000114158,0.9109602570533752,0.7031295895576477,0.31111156940460205
COCO_val2014_000000170442,0.9073565602302551,0.8309120535850525,0.10771048069000244
COCO_val2014_000000261558,0.8703662157058716,0.7688267230987549,0.1973465383052826
COCO_val2014_000000577858,0.8218120336532593,0.7446695566177368,0.1945199817419052
COCO_val2014_000000113408,0.6760714054107666,0.7133409976959229,0.26096901297569275
COCO_val2014_000000430469,0.8549389243125916,0.7863376140594482,0.1396341323852539
COCO_val2014_000000238498,0.8714540600776672,0.8046615123748779,0.11099210381507874
COCO_val2014_000000353593,0.91560959815979,0.7739025354385376,0.1744825839996338
COCO_val2014_000000303305,0.7968065142631531,0.7842845916748047,0.1333753913640976
COCO_val2014_000000099794,0.6627148389816284,0.6224997043609619,0.5106844902038574
COCO_val2014_000000564820,0.7324312329292297,0.7643182277679443,0.16148343682289124
COCO_val2014_000000097036,0.8845130205154419,0.6985409259796143,0.2507633864879608
COCO_val2014_000000018918,0.8317775726318359,0.7986488342285156,0.13956767320632935
COCO_val2014_000000512793,0.9162520170211792,0.845077395439148,0.08358608931303024
